date,sku_id,warehouse_id,demand_units,fulfilled_units,stockout_flag,sku_name,category,temp_min_c,temp_max_c,unit_cost,shelf_life_days,warehouse_name,region,day_of_week,month,quarter,week_of_year,day_of_year,year,is_weekend,lag_7,lag_14,lag_28,rolling_7_mean,rolling_14_mean,rolling_28_mean,rolling_7_std,max_severity_score,total_delay_hours,had_weather_event,breach_count,supplier_delay_hrs,had_supplier_delay
2023-04-15,1,1,129,120,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,5,4,2,15,105,2023,1,114.0,135.0,125.0,171.57142857142858,173.21428571428572,170.46428571428572,40.99535397601835,0,0.0,0,0,0.0,0
2023-04-16,1,1,103,95,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,6,4,2,15,106,2023,1,115.0,122.0,116.0,173.71428571428572,172.78571428571428,170.60714285714286,37.7479106958883,0,0.0,0,0,0.0,0
2023-04-17,1,1,213,196,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,0,4,2,16,107,2023,0,202.0,190.0,200.0,172.0,171.42857142857142,170.14285714285714,40.991869112463384,1,2.0,1,0,0.0,0
2023-04-18,1,1,194,177,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,1,4,2,16,108,2023,0,210.0,226.0,190.0,173.57142857142858,173.07142857142858,170.60714285714286,42.51610339176256,0,0.0,0,0,0.0,0
2023-04-19,1,1,204,196,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,2,4,2,16,109,2023,0,204.0,216.0,194.0,171.28571428571428,170.78571428571428,170.75,40.61901970634887,0,0.0,0,0,0.0,0
2023-04-20,1,1,170,159,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,3,4,2,16,110,2023,0,174.0,172.0,168.0,171.28571428571428,169.92857142857142,171.10714285714286,40.61901970634887,0,0.0,0,0,0.0,0
2023-04-21,1,1,188,187,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,4,4,2,16,111,2023,0,182.0,163.0,162.0,170.71428571428572,169.78571428571428,171.17857142857142,40.60260371665129,0,0.0,0,0,0.0,0
2023-04-22,1,1,142,135,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,5,4,2,16,112,2023,1,129.0,114.0,145.0,171.57142857142858,171.57142857142858,172.10714285714286,40.94246834627476,0,0.0,0,0,0.0,0
2023-04-23,1,1,108,107,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,6,4,2,16,113,2023,1,103.0,115.0,106.0,173.42857142857142,173.57142857142858,172.0,38.93523315651748,0,0.0,0,0,0.0,0
2023-04-24,1,1,183,171,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,0,4,2,17,114,2023,0,213.0,202.0,200.0,174.14285714285714,173.07142857142858,172.07142857142858,37.44519805185778,0,0.0,0,0,0.0,0
2023-04-25,1,1,188,166,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,1,4,2,17,115,2023,0,194.0,210.0,199.0,169.85714285714286,171.71428571428572,171.46428571428572,33.79560410974855,2,4.9,1,0,0.0,0
2023-04-26,1,1,183,162,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,2,4,2,17,116,2023,0,204.0,204.0,183.0,169.0,170.14285714285714,171.07142857142858,33.15116890850149,0,0.0,0,0,0.0,0
2023-04-27,1,1,185,174,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,3,4,2,17,117,2023,0,170.0,174.0,193.0,166.0,168.64285714285714,171.07142857142858,30.28200785945336,0,0.0,0,0,0.0,0
2023-04-28,1,1,178,167,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,4,4,2,17,118,2023,0,188.0,182.0,167.0,168.14285714285714,169.42857142857142,170.78571428571428,31.131059364288465,0,0.0,0,0,0.0,0
2023-04-29,1,1,130,126,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,5,4,2,17,119,2023,1,142.0,129.0,135.0,166.71428571428572,169.14285714285714,171.17857142857142,30.285938903030402,0,0.0,0,0,0.0,0
2023-04-30,1,1,120,113,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,6,4,2,17,120,2023,1,108.0,103.0,122.0,165.0,169.21428571428572,171.0,32.19730837611525,0,0.0,0,0,0.0,0
2023-05-01,1,1,221,205,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,0,5,2,18,121,2023,0,183.0,213.0,190.0,166.71428571428572,170.42857142857142,170.92857142857142,28.796494495651558,0,0.0,0,0,0.0,0
2023-05-02,1,1,185,183,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,1,5,2,18,122,2023,0,188.0,194.0,226.0,172.14285714285714,171.0,172.03571428571428,35.23931786810749,0,0.0,0,0,0.0,0
2023-05-03,1,1,168,162,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,2,5,2,18,123,2023,0,183.0,204.0,216.0,171.71428571428572,170.35714285714286,170.57142857142858,35.03195819873749,0,0.0,0,0,0.0,0
2023-05-04,1,1,180,171,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,3,5,2,18,124,2023,0,185.0,170.0,172.0,169.57142857142858,167.78571428571428,168.85714285714286,34.683603921051464,0,0.0,0,0,0.0,0
2023-05-05,1,1,155,154,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,4,5,2,18,125,2023,0,178.0,188.0,163.0,168.85714285714286,168.5,169.14285714285714,34.3629091290234,0,0.0,0,0,0.0,0
2023-05-06,1,1,132,129,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,5,5,2,18,126,2023,1,130.0,142.0,114.0,165.57142857142858,166.14285714285714,168.85714285714286,34.4424986649591,0,0.0,0,0,0.0,0
2023-05-07,1,1,100,100,False,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,6,5,2,18,127,2023,1,120.0,108.0,115.0,165.85714285714286,165.42857142857142,169.5,34.10488025404652,0,0.0,0,0,0.0,0
2023-05-08,1,1,188,173,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,0,5,2,19,128,2023,0,221.0,183.0,202.0,163.0,164.85714285714286,168.96428571428572,39.06404996924915,0,0.0,0,0,0.0,0
2023-05-09,1,1,223,208,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,1,5,2,19,129,2023,0,185.0,188.0,210.0,158.28571428571428,165.21428571428572,168.46428571428572,32.304356185682174,0,0.0,0,0,0.0,0
2023-05-10,1,1,186,181,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,2,5,2,19,130,2023,0,168.0,183.0,204.0,163.71428571428572,167.71428571428572,168.92857142857142,39.85270499273656,0,0.0,0,0,0.0,0
2023-05-11,1,1,196,187,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,3,5,2,19,131,2023,0,180.0,185.0,174.0,166.28571428571428,167.92857142857142,168.28571428571428,40.74601937905211,0,0.0,0,0,0.0,0
2023-05-12,1,1,164,153,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,4,5,2,19,132,2023,0,155.0,178.0,182.0,168.57142857142858,168.71428571428572,169.07142857142858,42.0708020003467,0,0.0,0,0,0.0,0
2023-05-13,1,1,141,137,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,5,5,2,19,133,2023,1,132.0,130.0,129.0,169.85714285714286,167.71428571428572,168.42857142857142,41.72300952483556,0,0.0,0,0,0.0,0
2023-05-14,1,1,100,97,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,6,5,2,19,134,2023,1,100.0,120.0,103.0,171.14285714285714,168.5,168.85714285714286,40.48221243718677,0,0.0,0,0,0.0,0
2023-05-15,1,1,198,194,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,0,5,2,20,135,2023,0,188.0,221.0,213.0,171.14285714285714,167.07142857142858,168.75,40.48221243718677,0,0.0,0,0,0.0,0
2023-05-16,1,1,197,187,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,1,5,2,20,136,2023,0,223.0,185.0,194.0,172.57142857142858,165.42857142857142,168.21428571428572,41.343508732154184,0,0.0,0,0,0.0,0
2023-05-17,1,1,187,181,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,2,5,2,20,137,2023,0,186.0,168.0,204.0,168.85714285714286,166.28571428571428,168.32142857142858,36.997425907886054,0,0.0,0,0,0.0,0
2023-05-18,1,1,177,168,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,3,5,2,20,138,2023,0,196.0,180.0,170.0,169.0,167.64285714285714,167.71428571428572,37.07649749729148,0,0.0,0,0,0.0,0
2023-05-19,1,1,171,166,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,4,5,2,20,139,2023,0,164.0,155.0,188.0,166.28571428571428,167.42857142857142,167.96428571428572,35.42933946940148,0,0.0,0,0,0.0,0
2023-05-20,1,1,114,113,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,5,5,2,20,140,2023,1,141.0,132.0,142.0,167.28571428571428,168.57142857142858,167.35714285714286,35.45285266244109,0,0.0,0,0,0.0,0
2023-05-21,1,1,131,119,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,6,5,2,20,141,2023,1,100.0,100.0,108.0,163.42857142857142,167.28571428571428,166.35714285714286,39.970227014854956,0,0.0,0,0,0.0,0
2023-05-22,1,1,185,181,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,0,5,2,21,142,2023,0,198.0,188.0,183.0,167.85714285714286,169.5,167.17857142857142,32.85538297564319,0,0.0,0,0,0.0,0
2023-05-23,1,1,221,196,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,1,5,2,21,143,2023,0,197.0,223.0,188.0,166.0,169.28571428571428,167.25,31.192947920964343,0,0.0,0,0,0.0,0
2023-05-24,1,1,149,133,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,2,5,2,21,144,2023,0,187.0,186.0,183.0,169.42857142857142,169.14285714285714,168.42857142857142,36.10104865908619,0,0.0,0,0,0.0,0
2023-05-25,1,1,155,155,False,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,3,5,2,21,145,2023,0,177.0,196.0,185.0,164.0,166.5,167.21428571428572,35.874782229304095,0,0.0,0,0,0.0,0
2023-05-26,1,1,161,149,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,4,5,2,21,146,2023,0,171.0,164.0,178.0,160.85714285714286,163.57142857142858,166.14285714285714,35.50787974252358,3,7.2,1,0,0.0,0
2023-05-27,1,1,121,118,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,5,5,2,21,147,2023,1,114.0,141.0,130.0,159.42857142857142,163.35714285714286,165.53571428571428,35.23188490963415,0,0.0,0,0,0.0,0
2023-05-28,1,1,106,96,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,6,5,2,21,148,2023,1,131.0,100.0,120.0,160.42857142857142,161.92857142857142,165.21428571428572,33.797717589886254,0,0.0,0,0,0.0,0
2023-05-29,1,1,213,202,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,0,5,2,22,149,2023,0,185.0,198.0,221.0,156.85714285714286,162.35714285714286,164.71428571428572,38.42927951197518,3,14.9,1,0,0.0,0
2023-05-30,1,1,163,146,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,1,5,2,22,150,2023,0,221.0,197.0,185.0,160.85714285714286,163.42857142857142,164.42857142857142,43.02878327905848,0,0.0,0,0,0.0,0
2023-05-31,1,1,174,170,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,2,5,2,22,151,2023,0,149.0,187.0,168.0,152.57142857142858,161.0,163.64285714285714,34.19481999200618,1,1.2,1,0,0.0,0
2023-06-01,1,1,183,180,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,3,6,2,22,152,2023,0,155.0,177.0,180.0,156.14285714285714,160.07142857142858,163.85714285714286,35.054379523955575,0,0.0,0,0,0.0,0
2023-06-02,1,1,177,162,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,4,6,2,22,153,2023,0,161.0,171.0,155.0,160.14285714285714,160.5,163.96428571428572,36.471123606805016,0,0.0,0,0,0.0,0
2023-06-03,1,1,120,110,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,5,6,2,22,154,2023,1,121.0,114.0,132.0,162.42857142857142,160.92857142857142,164.75,37.03087514879588,0,0.0,0,0,0.0,0
2023-06-04,1,1,86,85,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,6,6,2,22,155,2023,1,106.0,131.0,100.0,162.28571428571428,161.35714285714286,164.32142857142858,37.2187868587638,0,0.0,0,0,0.0,0
2023-06-05,1,1,211,189,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,0,6,2,23,156,2023,0,213.0,185.0,188.0,159.42857142857142,158.14285714285714,163.82142857142858,42.633543690608704,0,0.0,0,0,0.0,0
2023-06-06,1,1,202,201,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,1,6,2,23,157,2023,0,163.0,221.0,223.0,159.14285714285714,160.0,164.64285714285714,42.21938169225343,0,0.0,0,0,0.0,0
2023-06-07,1,1,167,148,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,2,6,2,23,158,2023,0,174.0,149.0,186.0,164.71428571428572,158.64285714285714,163.89285714285714,45.275873949651775,0,0.0,0,0,0.0,0
2023-06-08,1,1,173,173,False,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,3,6,2,23,159,2023,0,183.0,155.0,196.0,163.71428571428572,159.92857142857142,163.21428571428572,45.113613192007676,0,0.0,0,0,0.0,0
2023-06-09,1,1,177,168,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,4,6,2,23,160,2023,0,177.0,161.0,164.0,162.28571428571428,161.21428571428572,162.39285714285714,44.55601076440853,0,0.0,0,0,0.0,0
2023-06-10,1,1,134,129,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,5,6,2,23,161,2023,1,120.0,121.0,141.0,162.28571428571428,162.35714285714286,162.85714285714286,44.55601076440853,0,0.0,0,0,0.0,0
2023-06-11,1,1,133,128,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,6,6,2,23,162,2023,1,86.0,106.0,100.0,164.28571428571428,163.28571428571428,162.60714285714286,42.613434054353746,0,0.0,0,0,0.0,0
2023-06-12,1,1,191,170,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,0,6,2,24,163,2023,0,211.0,213.0,198.0,171.0,165.21428571428572,163.78571428571428,30.083217912982555,0,0.0,0,0,0.0,0
2023-06-13,1,1,193,170,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,1,6,2,24,164,2023,0,202.0,163.0,197.0,168.14285714285714,163.64285714285714,163.53571428571428,26.37188257360829,0,0.0,0,0,0.0,0
2023-06-14,1,1,197,191,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,2,6,2,24,165,2023,0,167.0,174.0,187.0,166.85714285714286,165.78571428571428,163.39285714285714,24.606425796449685,0,0.0,0,0,0.0,0
2023-06-15,1,1,173,162,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,3,6,2,24,166,2023,0,173.0,183.0,177.0,171.14285714285714,167.42857142857142,163.75,27.119664276612728,0,0.0,0,0,0.0,0
2023-06-16,1,1,158,151,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,4,6,2,24,167,2023,0,177.0,177.0,171.0,171.14285714285714,166.71428571428572,163.60714285714286,27.119664276612728,0,0.0,0,0,0.0,0
2023-06-17,1,1,130,121,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,5,6,2,24,168,2023,1,134.0,120.0,114.0,168.42857142857142,165.35714285714286,163.14285714285714,27.385258460572814,1,1.8,1,0,0.0,0
2023-06-18,1,1,124,117,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,6,6,2,24,169,2023,1,133.0,86.0,131.0,167.85714285714286,166.07142857142858,163.71428571428572,28.251422214516058,0,0.0,0,0,0.0,0
2023-06-19,1,1,188,174,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,0,6,2,25,170,2023,0,191.0,211.0,185.0,166.57142857142858,168.78571428571428,163.46428571428572,30.23715784073808,0,0.0,0,0,0.0,0
2023-06-20,1,1,181,164,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,1,6,2,25,171,2023,0,193.0,202.0,221.0,166.14285714285714,167.14285714285714,163.57142857142858,29.852015964467984,0,0.0,0,0,0.0,0
2023-06-21,1,1,168,159,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,2,6,2,25,172,2023,0,197.0,167.0,149.0,164.42857142857142,165.64285714285714,162.14285714285714,28.359931492965718,0,0.0,0,0,0.0,0
2023-06-22,1,1,166,165,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,3,6,2,25,173,2023,0,173.0,173.0,155.0,160.28571428571428,165.71428571428572,162.82142857142858,24.68950037103673,1,1.4,1,0,0.0,0
2023-06-23,1,1,175,156,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,4,6,2,25,174,2023,0,158.0,177.0,161.0,159.28571428571428,165.21428571428572,163.21428571428572,24.22611735100687,0,0.0,0,0,0.0,0
2023-06-24,1,1,127,113,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,5,6,2,25,175,2023,1,130.0,134.0,121.0,161.71428571428572,165.07142857142858,163.71428571428572,24.917960628927,0,0.0,0,0,0.0,0
2023-06-25,1,1,123,110,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,6,6,2,25,176,2023,1,124.0,133.0,106.0,161.28571428571428,164.57142857142858,163.92857142857142,25.571561585182003,0,0.0,0,0,0.0,0
2023-06-26,1,1,184,174,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,0,6,2,26,177,2023,0,188.0,191.0,213.0,161.14285714285714,163.85714285714286,164.53571428571428,25.81620015564228,0,0.0,0,0,0.0,0
2023-06-27,1,1,202,190,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,1,6,2,26,178,2023,0,181.0,193.0,163.0,160.57142857142858,163.35714285714286,163.5,25.15854488940835,0,0.0,0,0,0.0,0
2023-06-28,1,1,181,178,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,2,6,2,26,179,2023,0,168.0,197.0,174.0,163.57142857142858,164.0,164.89285714285714,28.964674708209227,0,0.0,0,0,0.0,0
2023-06-29,1,1,173,171,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,3,6,2,26,180,2023,0,166.0,173.0,183.0,165.42857142857142,162.85714285714286,165.14285714285714,29.703294670553106,0,0.0,0,0,0.0,0
2023-06-30,1,1,177,170,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,4,6,2,26,181,2023,0,175.0,158.0,177.0,166.42857142857142,162.85714285714286,164.78571428571428,29.84324123849556,0,0.0,0,0,0.0,0
2023-07-01,1,1,122,120,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,5,7,3,26,182,2023,1,127.0,130.0,120.0,166.71428571428572,164.21428571428572,164.78571428571428,29.948368267816463,0,0.0,0,0,0.0,0
2023-07-02,1,1,115,108,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,6,7,3,26,183,2023,1,123.0,124.0,86.0,166.0,163.64285714285714,164.85714285714286,31.09126351029596,1,0.8,1,0,0.0,0
2023-07-03,1,1,185,169,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,0,7,3,27,184,2023,0,184.0,188.0,211.0,164.85714285714286,163.0,165.89285714285714,33.02235894778241,0,0.0,0,0,0.0,0
2023-07-04,1,1,217,192,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,1,7,3,27,185,2023,0,202.0,181.0,202.0,165.0,162.78571428571428,164.96428571428572,33.1209903233583,0,0.0,0,0,0.0,0
2023-07-05,1,1,169,157,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,2,7,3,27,186,2023,0,181.0,168.0,167.0,167.14285714285714,165.35714285714286,165.5,36.25110835743993,0,0.0,0,0,0.0,0
2023-07-06,1,1,177,172,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,3,7,3,27,187,2023,0,173.0,166.0,173.0,165.42857142857142,165.42857142857142,165.57142857142858,35.76710380063933,0,0.0,0,0,0.0,0
2023-07-07,1,1,166,150,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,4,7,3,27,188,2023,0,177.0,175.0,177.0,166.0,166.21428571428572,165.71428571428572,35.93976442141296,0,0.0,0,0,0.0,0
2023-07-08,1,1,111,106,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,5,7,3,27,189,2023,1,122.0,127.0,134.0,164.42857142857142,165.57142857142858,165.32142857142858,35.61767886343862,0,0.0,0,0,0.0,0
2023-07-09,1,1,107,99,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,6,7,3,27,190,2023,1,115.0,123.0,133.0,162.85714285714286,164.42857142857142,164.5,37.96677745708984,0,0.0,0,0,0.0,0
2023-07-10,1,1,163,162,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,0,7,3,28,191,2023,0,185.0,184.0,191.0,161.71428571428572,163.28571428571428,163.57142857142858,39.727044884286194,0,0.0,0,0,0.0,0
2023-07-11,1,1,190,169,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,1,7,3,28,192,2023,0,217.0,202.0,193.0,158.57142857142858,161.78571428571428,162.57142857142858,38.42680116297794,0,0.0,0,0,0.0,0
2023-07-12,1,1,209,197,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,2,7,3,28,193,2023,0,169.0,181.0,197.0,154.71428571428572,160.92857142857142,162.46428571428572,32.47929743551663,0,0.0,0,0,0.0,0
2023-07-13,1,1,187,171,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,3,7,3,28,194,2023,0,177.0,173.0,173.0,160.42857142857142,162.92857142857142,162.89285714285714,38.39208747844242,0,0.0,0,0,0.0,0
2023-07-14,1,1,150,144,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,4,7,3,28,195,2023,0,166.0,177.0,158.0,161.85714285714286,163.92857142857142,163.39285714285714,39.287099542676664,0,0.0,0,0,0.0,0
2023-07-15,1,1,111,106,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,5,7,3,28,196,2023,1,111.0,122.0,130.0,159.57142857142858,162.0,163.10714285714286,39.47090549952428,0,0.0,0,0,0.0,0
2023-07-16,1,1,109,97,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,6,7,3,28,197,2023,1,107.0,115.0,124.0,159.57142857142858,161.21428571428572,162.42857142857142,39.47090549952428,0,0.0,0,0,0.0,0
2023-07-17,1,1,193,170,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,0,7,3,29,198,2023,0,163.0,185.0,188.0,159.85714285714286,160.78571428571428,161.89285714285714,39.03173312160485,0,0.0,0,0,0.0,0
2023-07-18,1,1,210,201,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,1,7,3,29,199,2023,0,190.0,217.0,181.0,164.14285714285714,161.35714285714286,162.07142857142858,41.03018633245753,0,0.0,0,0,0.0,0
2023-07-19,1,1,199,194,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,2,7,3,29,200,2023,0,209.0,169.0,168.0,167.0,160.85714285714286,163.10714285714286,43.737855457258014,0,0.0,0,0,0.0,0
2023-07-20,1,1,170,166,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,3,7,3,29,201,2023,0,187.0,177.0,166.0,165.57142857142858,163.0,164.21428571428572,42.27630204128205,0,0.0,0,0,0.0,0
2023-07-21,1,1,143,141,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,4,7,3,29,202,2023,0,150.0,166.0,175.0,163.14285714285714,162.5,164.35714285714286,41.31758532565585,0,0.0,0,0,0.0,0
2023-07-22,1,1,131,127,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,5,7,3,29,203,2023,1,111.0,111.0,127.0,162.14285714285714,160.85714285714286,163.21428571428572,41.770917200960746,0,0.0,0,0,0.0,0
2023-07-23,1,1,106,99,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,6,7,3,29,204,2023,1,109.0,107.0,123.0,165.0,162.28571428571428,163.35714285714286,38.22302970723271,0,0.0,0,0,0.0,0
2023-07-24,1,1,206,196,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,0,7,3,30,205,2023,0,193.0,163.0,184.0,164.57142857142858,162.21428571428572,162.75,38.96518592648711,2,2.2,1,0,0.0,0
2023-07-25,1,1,186,178,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,1,7,3,30,206,2023,0,210.0,190.0,202.0,166.42857142857142,165.28571428571428,163.53571428571428,40.811996368948215,0,0.0,0,0,0.0,0
2023-07-26,1,1,187,167,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,2,7,3,30,207,2023,0,199.0,209.0,181.0,163.0,165.0,162.96428571428572,37.407664098862526,3,14.2,1,0,0.0,0
2023-07-27,1,1,151,135,True,Insulin Vials,pharmaceutical,2.0,8.0,45.0,30,Boston Hub,Northeast,3,7,3,30,208,2023,0,170.0,187.0,173.0,161.28571428571428,163.42857142857142,163.17857142857142,35.71980909670091,0,0.0,0,0,0.0,0
